,timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional,value,rate,number,buy,sell
317,2018-04-14 00:00:00+00:00,XBTUSD,7904.5,8227.0,7754.0,7887.5,555518,3478152695,7997.4408,23,43492422219687,434924.2221968772,3478152695.0,8948.72705034788,0.0,80.0,,1.0
318,2018-04-15 00:00:00+00:00,XBTUSD,7887.5,8195.0,7835.0,8000.0,418508,2357357570,8003.8418,3974,29453100557213,294531.0055721313,2357357570.0,8948.72705034788,0.0,80.0,,1.0
319,2018-04-16 00:00:00+00:00,XBTUSD,8000.0,8428.5,8000.0,8346.5,361700,2043519004,8225.7136,2236,24844008071496,248440.08071496096,2043519004.0,8948.72705034788,0.0,80.0,,1.0
320,2018-04-17 00:00:00+00:00,XBTUSD,8346.5,8420.0,7910.0,8047.0,463812,2834140820,8084.7279,104,35057894055491,350578.94055491145,2834140820.0,8924.689264964916,0.0,80.0,,1.0
321,2018-04-18 00:00:00+00:00,XBTUSD,8047.0,8179.0,7800.5,7889.5,370314,2154592030,8019.2462,3661,26869322213209,268693.2221320926,2154592030.0,8924.689264964916,0.0,80.0,,1.0
322,2018-04-19 00:00:00+00:00,XBTUSD,7889.5,8262.0,7857.0,8177.0,327705,1900890471,8069.7224,39,23556566555738,235565.66555738184,1900890471.0,8924.689264964916,0.0,80.0,,1.0
323,2018-04-20 00:00:00+00:00,XBTUSD,8177.0,8300.0,8068.5,8266.0,355512,1911752679,8204.7916,4700,23302056825624,233020.56825624369,1911752679.0,8924.689264964916,0.0,80.0,,1.0
324,2018-04-21 00:00:00+00:00,XBTUSD,8266.0,8974.0,8215.0,8847.0,422986,3018131037,8490.4058,7164,35548956644837,355489.56644837075,3018131037.0,8924.689264964916,0.0,80.0,,1.0
325,2018-04-22 00:00:00+00:00,XBTUSD,8847.0,9050.5,8651.0,8923.5,453926,3074828221,8812.1255,100,34893369975397,348933.69975397,3074828221.0,9015.548470656066,0.0,80.0,,1.0
326,2018-04-23 00:00:00+00:00,XBTUSD,8923.5,9020.0,8739.0,8800.0,418784,2644757064,8894.4232,1,29735171735644,297351.71735643985,2644757064.0,9015.548470656066,0.0,80.0,,1.0
327,2018-04-24 00:00:00+00:00,XBTUSD,8800.0,9005.0,8780.0,8943.0,353447,2135080245,8901.5489,30000,23986714043591,239867.14043590927,2135080245.0,9015.548470656066,0.0,80.0,,1.0
328,2018-04-25 00:00:00+00:00,XBTUSD,8943.0,9780.0,8939.5,9675.0,511858,4135964861,9335.3249,2000,44305955884117,443059.5588411734,4135964861.0,9015.548470656066,0.0,80.0,,
329,2018-04-26 00:00:00+00:00,XBTUSD,9675.0,9765.5,8711.0,8846.5,719736,5812260809,9225.0923,63,63008679262038,630086.7926203769,5812260809.0,9015.548470656066,0.0,80.0,1.0,1.0
330,2018-04-27 00:00:00+00:00,XBTUSD,8846.5,9327.0,8611.0,9288.0,618268,3628323166,8877.8409,3200,40869956152820,408699.5615281989,3628323166.0,9120.87202083578,0.0,80.0,,
331,2018-04-28 00:00:00+00:00,XBTUSD,9288.0,9384.5,8910.0,8928.0,516355,2858560602,9203.8656,1,31059424085903,310594.2408590306,2858560602.0,9120.87202083578,0.0,80.0,,1.0
332,2018-04-29 00:00:00+00:00,XBTUSD,8928.0,9450.0,8852.0,9343.5,537836,2857265463,9233.6103,12000,30945470336387,309454.7033638717,2857265463.0,9120.87202083578,0.0,80.0,,
333,2018-04-30 00:00:00+00:00,XBTUSD,9343.5,9540.0,9192.0,9400.5,455854,2283372166,9358.0386,3,24401136822591,244011.36822591,2283372166.0,9120.87202083578,0.0,80.0,,
334,2018-05-01 00:00:00+00:00,XBTUSD,9400.5,9457.0,9123.0,9250.0,437739,2370798272,9288.5008,1,25524367691900,255243.67691900136,2370798272.0,9120.87202083578,0.0,80.0,,
335,2018-05-02 00:00:00+00:00,XBTUSD,9250.0,9253.5,8800.5,9066.0,467963,2581286454,8980.6915,2000,28744534544678,287445.3454467792,2581286454.0,9234.860187480275,0.0,80.0,,1.0
336,2018-05-03 00:00:00+00:00,XBTUSD,9066.0,9258.0,8974.5,9216.0,366161,1979596355,9121.5908,2500,21703456655912,217034.56655912055,1979596355.0,9234.860187480275,0.0,80.0,,1.0
337,2018-05-04 00:00:00+00:00,XBTUSD,9216.0,9852.0,9167.5,9741.5,439901,3062952316,9442.8706,300,32437955988840,324379.5598884,3062952316.0,9234.860187480275,0.0,80.0,,
338,2018-05-05 00:00:00+00:00,XBTUSD,9741.5,9778.0,9351.0,9683.0,441122,2686795243,9658.1031,5000,27821014137111,278210.14137110783,2686795243.0,9234.860187480275,0.0,80.0,,
339,2018-05-06 00:00:00+00:00,XBTUSD,9683.0,9970.0,9671.5,9828.5,414283,2448922057,9842.5197,288,24883266379887,248832.6637988693,2448922057.0,9234.860187480275,0.0,80.0,,
340,2018-05-07 00:00:00+00:00,XBTUSD,9828.5,9936.0,9416.0,9600.5,422141,2905667236,9607.9939,500,30243203715420,302432.037154201,2905667236.0,9281.666137126496,0.0,80.0,,
341,2018-05-08 00:00:00+00:00,XBTUSD,9600.5,9618.0,9170.0,9359.5,508751,3094401138,9332.7112,1,33157946741349,331579.46741348883,3094401138.0,9281.666137126496,0.0,80.0,,
342,2018-05-09 00:00:00+00:00,XBTUSD,9359.5,9449.0,9002.0,9190.5,451130,2521604621,9244.7074,2000,27277189727742,272771.89727741794,2521604621.0,9281.666137126496,0.0,80.0,,1.0
343,2018-05-10 00:00:00+00:00,XBTUSD,9190.5,9345.0,8966.0,9305.5,384652,2209067325,9180.2075,4000,24064832313259,240648.3231325917,2209067325.0,9281.666137126496,0.0,80.0,,
344,2018-05-11 00:00:00+00:00,XBTUSD,9305.5,9399.0,9001.0,9027.5,382472,2312772193,9243.8528,100,25019675895584,250196.75895583737,2312772193.0,9281.666137126496,0.0,80.0,,1.0
345,2018-05-12 00:00:00+00:00,XBTUSD,9027.5,9027.5,8337.0,8413.0,549819,4076886927,8676.7896,1000,46987321184708,469873.21184708027,4076886927.0,9224.262106968183,0.0,80.0,,1.0
346,2018-05-13 00:00:00+00:00,XBTUSD,8413.0,8634.5,8225.0,8477.0,554606,3743678488,8416.0916,20,44482622036256,444826.2203625665,3743678488.0,9224.262106968183,0.0,80.0,,1.0
347,2018-05-14 00:00:00+00:00,XBTUSD,8477.0,8758.0,8336.0,8693.5,447401,2489733333,8554.3199,14261,29106128456920,291061.2845692,2489733333.0,9224.262106968183,0.0,80.0,,1.0
348,2018-05-15 00:00:00+00:00,XBTUSD,8693.5,8882.5,8282.5,8678.0,504260,3328000880,8568.9803,1940,38838218525661,388382.1852566095,3328000880.0,9224.262106968183,0.0,80.0,,1.0
349,2018-05-16 00:00:00+00:00,XBTUSD,8678.0,8849.0,8417.5,8476.5,430845,2518801102,8621.4329,78204,29216737617622,292167.3761762208,2518801102.0,9224.262106968183,0.0,80.0,,1.0
350,2018-05-17 00:00:00+00:00,XBTUSD,8476.5,8497.0,8080.0,8334.5,488703,3019083310,8271.2986,15,36503181668392,365031.8166839265,3019083310.0,9102.624158492408,0.0,80.0,,1.0
351,2018-05-18 00:00:00+00:00,XBTUSD,8334.5,8481.0,7945.0,8058.5,359754,2062998531,8263.7799,1000,24966222401803,249662.22401803327,2062998531.0,9102.624158492408,0.0,80.0,,1.0
352,2018-05-19 00:00:00+00:00,XBTUSD,8058.5,8273.5,7920.0,8233.0,328769,1913268873,8092.5791,500,23643944758236,236439.44758236213,1913268873.0,9102.624158492408,0.0,80.0,,1.0
353,2018-05-20 00:00:00+00:00,XBTUSD,8233.0,8400.0,8152.0,8230.0,267397,1389157000,8255.5932,55,16827122310409,168271.22310409186,1389157000.0,9102.624158492408,0.0,80.0,,1.0
354,2018-05-21 00:00:00+00:00,XBTUSD,8230.0,8610.0,8174.5,8521.5,296340,1688325934,8387.1509,20000,20130485044562,201304.8504456197,1688325934.0,9102.624158492408,0.0,80.0,,1.0
355,2018-05-22 00:00:00+00:00,XBTUSD,8521.5,8594.5,8320.0,8397.0,312755,1822218966,8457.3748,6000,21546469434841,215464.69434841035,1822218966.0,8912.554210147899,0.0,80.0,,1.0
356,2018-05-23 00:00:00+00:00,XBTUSD,8397.0,8407.0,7950.0,7989.0,383794,2605511682,8199.4096,100,31778000407187,317780.0040718721,2605511682.0,8912.554210147899,0.0,80.0,,1.0
357,2018-05-24 00:00:00+00:00,XBTUSD,7989.0,8028.5,7430.5,7506.0,544215,4239365202,7730.3649,180,54841330063384,548413.3006338348,4239365202.0,8912.554210147899,0.0,80.0,,1.0
358,2018-05-25 00:00:00+00:00,XBTUSD,7506.0,7740.0,7256.0,7568.0,520470,3643462743,7498.5003,7000,48590134518689,485901.3451868863,3643462743.0,8912.554210147899,0.0,80.0,,1.0
359,2018-05-26 00:00:00+00:00,XBTUSD,7568.0,7664.0,7320.0,7464.5,417892,2525291252,7471.6079,1111,33800313398650,338003.13398649625,2525291252.0,8912.554210147899,0.0,80.0,,1.0
360,2018-05-27 00:00:00+00:00,XBTUSD,7464.5,7648.0,7261.5,7323.0,279889,1583298168,7469.3756,2398,21197258789844,211972.5878984392,1583298168.0,8698.235242238678,0.0,80.0,,1.0
361,2018-05-28 00:00:00+00:00,XBTUSD,7323.0,7400.0,7189.0,7336.5,293721,1587861768,7302.4682,14661,21745188022209,217451.88022208988,1587861768.0,8698.235242238678,0.0,80.0,,1.0
362,2018-05-29 00:00:00+00:00,XBTUSD,7336.5,7450.0,7080.5,7111.0,363964,2096061721,7242.703,4720,28941616991895,289416.1699189523,2096061721.0,8698.235242238678,0.0,80.0,,1.0
363,2018-05-30 00:00:00+00:00,XBTUSD,7111.0,7569.0,7060.0,7469.0,390406,2522014329,7323.3248,5001,34439286601494,344392.8660149397,2522014329.0,8698.235242238678,0.0,80.0,,1.0
364,2018-05-31 00:00:00+00:00,XBTUSD,7469.0,7559.0,7272.0,7372.0,348913,2266843464,7430.5246,11,30509291221655,305092.9122165481,2266843464.0,8698.235242238678,0.0,80.0,,1.0
365,2018-06-01 00:00:00+00:00,XBTUSD,7372.0,7625.0,7330.0,7485.5,308946,2095602599,7508.0712,300,27913012042048,279130.12042047776,2095602599.0,8562.015763000254,0.0,80.0,,1.0
366,2018-06-02 00:00:00+00:00,XBTUSD,7485.5,7618.0,7333.0,7513.0,307689,2065583965,7476.0766,1,27630346858276,276303.46858275926,2065583965.0,8562.015763000254,0.0,80.0,,1.0
367,2018-06-03 00:00:00+00:00,XBTUSD,7513.0,7727.0,7444.0,7631.0,244049,1629728766,7602.8283,1,21436038756732,214360.38756731988,1629728766.0,8562.015763000254,0.0,80.0,,1.0
368,2018-06-04 00:00:00+00:00,XBTUSD,7631.0,7798.0,7575.0,7709.0,216307,1458487437,7692.3077,500,18960815180776,189608.15180775875,1458487437.0,8562.015763000254,0.0,80.0,,1.0
369,2018-06-05 00:00:00+00:00,XBTUSD,7709.0,7760.0,7451.5,7492.0,282510,2107702433,7574.6099,963,27827198522089,278271.9852208874,2107702433.0,8562.015763000254,0.0,80.0,,1.0
370,2018-06-06 00:00:00+00:00,XBTUSD,7492.0,7670.0,7344.0,7622.5,320230,2413959593,7486.7111,10075,32245371035583,322453.71035582863,2413959593.0,8444.61879421147,0.0,80.0,,1.0
371,2018-06-07 00:00:00+00:00,XBTUSD,7622.5,7700.0,7478.0,7657.0,306827,2123556560,7606.298,1000,27918904437052,279189.0443705197,2123556560.0,8444.61879421147,0.0,80.0,,1.0
372,2018-06-08 00:00:00+00:00,XBTUSD,7657.0,7755.0,7630.0,7689.0,258276,1649493436,7698.8221,1000,21426388284921,214263.8828492098,1649493436.0,8444.61879421147,0.0,80.0,,1.0
373,2018-06-09 00:00:00+00:00,XBTUSD,7689.0,7696.5,7540.0,7625.0,223555,1535801096,7619.6282,1807,20157205600042,201572.0560004204,1535801096.0,8444.61879421147,0.0,80.0,,1.0
374,2018-06-10 00:00:00+00:00,XBTUSD,7625.0,7700.0,7436.0,7492.0,223171,1314148739,7609.1919,50,17271045818191,172710.45818190888,1314148739.0,8444.61879421147,0.0,80.0,,1.0
375,2018-06-11 00:00:00+00:00,XBTUSD,7492.0,7492.5,6610.0,6767.0,543558,4350581769,7020.4999,100,61972086806922,619720.8680692271,4350581769.0,8210.484941191919,0.0,80.0,,1.0
376,2018-06-12 00:00:00+00:00,XBTUSD,6767.0,6937.5,6620.0,6870.5,366268,2583772362,6757.67,200,38235020885410,382350.2088541024,2583772362.0,8210.484941191919,0.0,80.0,,1.0
377,2018-06-13 00:00:00+00:00,XBTUSD,6870.5,6871.0,6433.0,6553.5,355145,2509548091,6684.0452,1000,37546184863512,375461.8486351213,2509548091.0,8210.484941191919,0.0,80.0,,1.0
378,2018-06-14 00:00:00+00:00,XBTUSD,6553.5,6633.0,6097.0,6296.5,476021,3466847461,6385.696,80,54294007774925,542940.0777492513,3466847461.0,8210.484941191919,0.0,80.0,,1.0
379,2018-06-15 00:00:00+00:00,XBTUSD,6296.5,6718.0,6268.0,6631.0,508427,3294127294,6489.2927,100,50764189773735,507641.8977373542,3294127294.0,8210.484941191919,0.0,80.0,,1.0
380,2018-06-16 00:00:00+00:00,XBTUSD,6631.0,6680.0,6355.0,6395.0,401982,2138404894,6533.3856,4960,32732286746548,327322.8674654835,2138404894.0,7995.427029293299,0.0,80.0,,1.0
381,2018-06-17 00:00:00+00:00,XBTUSD,6395.0,6600.5,6312.0,6488.5,341848,1623676078,6448.2848,200,25180207206537,251802.07206537155,1623676078.0,7995.427029293299,0.0,80.0,,1.0
382,2018-06-18 00:00:00+00:00,XBTUSD,6488.5,6580.5,6425.0,6443.0,269178,1130284891,6498.5703,2000,17393073993054,173930.7399305426,1130284891.0,7995.427029293299,0.0,80.0,,1.0
383,2018-06-19 00:00:00+00:00,XBTUSD,6443.0,6800.0,6374.5,6706.5,333054,1824293086,6552.2212,2,27843449782000,278434.497820002,1824293086.0,7995.427029293299,0.0,80.0,,1.0
384,2018-06-20 00:00:00+00:00,XBTUSD,6706.5,6838.0,6651.0,6731.5,310951,1571751049,6722.2372,2731,23381709361464,233817.0936146409,1571751049.0,7995.427029293299,0.0,80.0,,1.0
385,2018-06-21 00:00:00+00:00,XBTUSD,6731.5,6823.0,6552.5,6750.0,378246,2096211966,6674.6763,1028,31407222276202,314072.22276202403,2096211966.0,7791.692416834477,0.0,80.0,,1.0
386,2018-06-22 00:00:00+00:00,XBTUSD,6750.0,6789.0,6671.0,6710.5,288782,1379875457,6730.834,1,20501920771630,205019.20771630216,1379875457.0,7791.692416834477,0.0,80.0,,1.0
387,2018-06-23 00:00:00+00:00,XBTUSD,6710.5,6728.0,5900.5,6048.5,650256,4251305189,6262.1329,3000,67890233490100,678902.3349009985,4251305189.0,7791.692416834477,0.0,80.0,,1.0
388,2018-06-24 00:00:00+00:00,XBTUSD,6048.5,6270.5,6033.5,6165.0,381791,1880458657,6128.5776,983,30684360097666,306843.6009766546,1880458657.0,7791.692416834477,0.0,80.0,,1.0
389,2018-06-25 00:00:00+00:00,XBTUSD,6165.0,6347.0,5743.0,6150.0,600540,3401207273,5992.6889,387,56759153563981,567591.535639811,3401207273.0,7791.692416834477,0.0,80.0,,1.0
390,2018-06-26 00:00:00+00:00,XBTUSD,6150.0,6350.0,6061.0,6251.5,420514,2113153648,6201.5504,1500,34074841117225,340748.4111722476,2113153648.0,7593.851208650217,0.0,80.0,,1.0
391,2018-06-27 00:00:00+00:00,XBTUSD,6251.5,6280.5,6044.0,6074.0,404613,1816573704,6188.5018,1039,29355498266689,293554.9826668843,1816573704.0,7593.851208650217,0.0,80.0,,1.0
392,2018-06-28 00:00:00+00:00,XBTUSD,6074.0,6178.0,5980.0,6129.0,384319,1725329775,6089.0215,2108,28335883158644,283358.83158643503,1725329775.0,7593.851208650217,0.0,80.0,,1.0
393,2018-06-29 00:00:00+00:00,XBTUSD,6129.0,6154.5,5820.0,5844.5,403072,1878641954,6014.3141,30470,31237029058009,312370.29058008746,1878641954.0,7593.851208650217,0.0,80.0,,1.0
394,2018-06-30 00:00:00+00:00,XBTUSD,5844.5,6333.0,5778.0,6205.5,494816,2322980304,5939.6531,2000,39111394479030,391113.9447902984,2322980304.0,7593.851208650217,0.0,80.0,,1.0
395,2018-07-01 00:00:00+00:00,XBTUSD,6205.5,6570.0,6190.0,6383.5,416488,1828580066,6375.518,14270,28681691951083,286816.9195108302,1828580066.0,7456.63791103623,0.0,80.0,,1.0
396,2018-07-02 00:00:00+00:00,XBTUSD,6383.5,6432.0,6255.0,6346.0,344355,1334552363,6349.2063,200,21020329453865,210203.2945386485,1334552363.0,7456.63791103623,0.0,80.0,,1.0
397,2018-07-03 00:00:00+00:00,XBTUSD,6346.0,6675.0,6268.0,6610.0,407138,1908182354,6492.2418,500,29393008152158,293930.0815215763,1908182354.0,7456.63791103623,0.0,80.0,,1.0
398,2018-07-04 00:00:00+00:00,XBTUSD,6610.0,6670.0,6463.5,6505.5,386067,1803542193,6577.2165,3690,27421731664521,274217.3166452123,1803542193.0,7456.63791103623,0.0,80.0,,1.0
399,2018-07-05 00:00:00+00:00,XBTUSD,6505.5,6820.0,6412.0,6582.0,434034,2310207797,6580.6791,1500,35108068710892,351080.68710891844,2310207797.0,7456.63791103623,0.0,80.0,,1.0
400,2018-07-06 00:00:00+00:00,XBTUSD,6582.0,6730.0,6429.0,6526.5,547646,2647394794,6581.5453,1,40224798279399,402247.9827939949,2647394794.0,7349.108561255036,0.0,80.0,,1.0
401,2018-07-07 00:00:00+00:00,XBTUSD,6526.5,6650.0,6453.0,6599.5,408055,1742814039,6542.3618,10604,26639010325276,266390.1032527592,1742814039.0,7349.108561255036,0.0,80.0,,1.0
402,2018-07-08 00:00:00+00:00,XBTUSD,6599.5,6868.0,6503.0,6756.5,382674,1559327485,6605.4561,310,23607908988510,236079.08988509944,1559327485.0,7349.108561255036,0.0,80.0,,1.0
403,2018-07-09 00:00:00+00:00,XBTUSD,6756.5,6774.5,6670.0,6701.0,273498,1137205977,6733.0999,12000,16890519936312,168905.1993631218,1137205977.0,7349.108561255036,0.0,80.0,,1.0
404,2018-07-10 00:00:00+00:00,XBTUSD,6701.0,6841.0,6626.0,6668.0,348407,1664819307,6706.4583,6000,24824846244278,248248.46244278137,1664819307.0,7349.108561255036,0.0,80.0,,1.0
405,2018-07-11 00:00:00+00:00,XBTUSD,6668.0,6678.0,6260.0,6304.0,503240,2705577791,6457.0285,3000,41903518757875,419035.18757874746,2705577791.0,7218.075333935288,0.0,80.0,,1.0
406,2018-07-12 00:00:00+00:00,XBTUSD,6304.0,6399.5,6277.0,6371.0,433528,1767112110,6346.7885,400,27844225314229,278442.25314229,1767112110.0,7218.075333935288,0.0,80.0,,1.0
407,2018-07-13 00:00:00+00:00,XBTUSD,6371.0,6371.0,6065.0,6246.5,446891,2380315491,6205.3987,50,38360383657655,383603.836576548,2380315491.0,7218.075333935288,0.0,80.0,,1.0
408,2018-07-14 00:00:00+00:00,XBTUSD,6246.5,6350.0,6111.0,6213.0,381150,1778981873,6231.3061,64,28549177288806,285491.7728880567,1778981873.0,7218.075333935288,0.0,80.0,,1.0
409,2018-07-15 00:00:00+00:00,XBTUSD,6213.0,6320.0,6181.5,6245.5,354588,1342839848,6239.4709,2900,21521983435220,215219.8343521979,1342839848.0,7218.075333935288,0.0,80.0,,1.0
410,2018-07-16 00:00:00+00:00,XBTUSD,6245.5,6392.0,6231.0,6347.5,347672,1314694866,6327.512,5000,20778545673191,207785.4567319097,1314694866.0,7203.976372273939,0.0,80.0,,1.0
411,2018-07-17 00:00:00+00:00,XBTUSD,6347.5,6738.0,6338.0,6719.5,525478,2959875907,6563.8333,100,45095232155768,450952.3215576812,2959875907.0,7203.976372273939,0.0,80.0,,1.0
412,2018-07-18 00:00:00+00:00,XBTUSD,6719.5,7470.0,6659.5,7318.5,650951,4090279858,7002.3108,1,58414653769989,584146.5376998977,4090279858.0,7203.976372273939,0.0,80.0,,
413,2018-07-19 00:00:00+00:00,XBTUSD,7318.5,7600.0,7230.0,7384.0,817692,4930792781,7416.747,50000,66484795644836,664847.9564483603,4930792781.0,7203.976372273939,0.0,80.0,,
414,2018-07-20 00:00:00+00:00,XBTUSD,7384.0,7584.0,7284.0,7466.5,587362,3254160878,7415.0971,13,43887113966721,438871.1396672082,3254160878.0,7203.976372273939,0.0,80.0,,
415,2018-07-21 00:00:00+00:00,XBTUSD,7466.5,7715.0,7270.5,7333.0,694070,4059000217,7429.9725,1,54632979637568,546329.7963756837,4059000217.0,7253.6560233800565,0.0,80.0,,
416,2018-07-22 00:00:00+00:00,XBTUSD,7333.0,7450.0,7209.5,7401.0,410497,2078516076,7340.527,6127,28316336543400,283163.3654339979,2078516076.0,7253.6560233800565,0.0,80.0,,
417,2018-07-23 00:00:00+00:00,XBTUSD,7401.0,7590.0,7321.0,7391.5,531341,2954588627,7446.5709,3,39678676777307,396786.7677730676,2954588627.0,7253.6560233800565,0.0,80.0,,
418,2018-07-24 00:00:00+00:00,XBTUSD,7391.5,7799.0,7376.0,7720.0,731927,4401153931,7672.2418,20000,57365473134805,573654.7313480476,4401153931.0,7253.6560233800565,0.0,80.0,,
419,2018-07-25 00:00:00+00:00,XBTUSD,7720.0,8478.0,7694.5,8391.0,1039604,7560074951,8110.9579,100,93211958927265,932119.5892726388,7560074951.0,7253.6560233800565,0.0,80.0,,
420,2018-07-26 00:00:00+00:00,XBTUSD,8391.0,8487.0,8056.0,8177.0,880776,5858003803,8255.5932,32270,70961148290720,709611.4829072105,5858003803.0,7341.736583143139,0.0,80.0,,
421,2018-07-27 00:00:00+00:00,XBTUSD,8177.0,8319.5,7850.0,7922.0,770153,4797481739,8134.0491,32,58981549158134,589815.4915813461,4797481739.0,7341.736583143139,0.0,80.0,,
422,2018-07-28 00:00:00+00:00,XBTUSD,7922.0,8280.0,7791.0,8190.0,712153,4714351308,8038.5852,26849,58647734934803,586477.3493480392,4714351308.0,7341.736583143139,0.0,80.0,,
423,2018-07-29 00:00:00+00:00,XBTUSD,8190.0,8249.5,8075.0,8229.5,451040,2339162545,8176.6149,1000,28609364426745,286093.6442674561,2339162545.0,7341.736583143139,0.0,80.0,,
424,2018-07-30 00:00:00+00:00,XBTUSD,8229.5,8302.5,8122.0,8219.0,452077,2694502222,8214.227,5403,32804840175663,328048.4017566306,2694502222.0,7341.736583143139,0.0,80.0,,
425,2018-07-31 00:00:00+00:00,XBTUSD,8219.0,8281.5,7842.0,8174.5,831375,5063640019,8093.8891,233,62561390401259,625613.9040125844,5063640019.0,7371.4868847141925,0.0,80.0,,
426,2018-08-01 00:00:00+00:00,XBTUSD,8174.5,8174.5,7625.0,7727.0,969742,5811273710,7851.7588,6288,74015344235343,740153.4423534266,5811273710.0,7371.4868847141925,0.0,80.0,,
427,2018-08-02 00:00:00+00:00,XBTUSD,7727.0,7757.5,7430.0,7604.5,803866,4456770573,7567.7312,1008,58892797982081,588927.979820807,4456770573.0,7371.4868847141925,0.0,80.0,,
428,2018-08-03 00:00:00+00:00,XBTUSD,7604.5,7717.5,7455.5,7539.5,626499,3227088342,7580.3517,3568,42574962299705,425749.62299705046,3227088342.0,7371.4868847141925,0.0,80.0,,
429,2018-08-04 00:00:00+00:00,XBTUSD,7539.5,7540.0,7292.5,7411.0,719957,4146372123,7401.3767,43000,56022107114141,560221.0711414102,4146372123.0,7371.4868847141925,0.0,80.0,,
430,2018-08-05 00:00:00+00:00,XBTUSD,7411.0,7487.0,6881.0,7005.5,615567,3524525987,7182.876,326,49071864043663,490718.6404366318,3524525987.0,7291.304078711976,0.0,80.0,,1.0
431,2018-08-06 00:00:00+00:00,XBTUSD,7005.5,7094.0,6870.5,7019.5,603425,2878841101,6983.7279,4000,41224509865101,412245.098651013,2878841101.0,7291.304078711976,0.0,80.0,,1.0
432,2018-08-07 00:00:00+00:00,XBTUSD,7019.5,7180.0,6835.0,6931.5,674625,3539203955,6973.5007,10,50754389418170,507543.8941816989,3539203955.0,7291.304078711976,0.0,80.0,,1.0
433,2018-08-08 00:00:00+00:00,XBTUSD,6931.5,7144.0,6646.0,6711.5,770741,4550047067,6944.4444,10000,65524350652864,655243.5065286414,4550047067.0,7291.304078711976,0.0,80.0,,1.0
434,2018-08-09 00:00:00+00:00,XBTUSD,6711.5,6712.0,6100.0,6274.0,965664,5593069624,6409.4347,17919,87267278556753,872672.7855675401,5593069624.0,7291.304078711976,0.0,80.0,,1.0
435,2018-08-10 00:00:00+00:00,XBTUSD,6274.0,6640.0,6182.0,6536.0,703414,3889886150,6401.229,4635,60771397650814,607713.9765081533,3889886150.0,7157.68473389071,0.0,80.0,,1.0
436,2018-08-11 00:00:00+00:00,XBTUSD,6536.0,6578.5,5971.0,6138.0,836409,4436831128,6339.948,6000,69984593708885,699845.9370888624,4436831128.0,7157.68473389071,0.0,80.0,,1.0
437,2018-08-12 00:00:00+00:00,XBTUSD,6138.0,6503.0,5970.0,6241.0,658228,3038561351,6198.091,11887,49026895746972,490268.957469719,3038561351.0,7157.68473389071,0.0,80.0,,1.0
438,2018-08-13 00:00:00+00:00,XBTUSD,6241.0,6499.0,6166.0,6308.5,636876,2604144385,6302.7858,2696,41318278067787,413182.78067786817,2604144385.0,7157.68473389071,0.0,80.0,,1.0
439,2018-08-14 00:00:00+00:00,XBTUSD,6308.5,6550.0,6134.0,6245.5,625796,3003407756,6337.5372,500,47392559390973,473925.593909736,3003407756.0,7157.68473389071,0.0,80.0,,1.0
440,2018-08-15 00:00:00+00:00,XBTUSD,6245.5,6250.0,5860.0,6193.5,841963,4419829799,6051.8034,275,73034793445925,730347.9344592454,4419829799.0,7062.255581433019,0.0,80.0,,1.0
441,2018-08-16 00:00:00+00:00,XBTUSD,6193.5,6641.0,6182.0,6266.5,999577,5404958496,6387.7355,10000,84615389817904,846153.8981790459,5404958496.0,7062.255581433019,0.0,80.0,,1.0
442,2018-08-17 00:00:00+00:00,XBTUSD,6266.5,6483.0,6206.0,6305.5,786267,3766769335,6348.4002,2000,59336351404994,593363.5140499417,3766769335.0,7062.255581433019,0.0,80.0,,1.0
443,2018-08-18 00:00:00+00:00,XBTUSD,6305.5,6589.0,6285.0,6578.5,793416,3534214700,6468.7237,30,54638577851347,546385.7785134905,3534214700.0,7062.255581433019,0.0,80.0,,1.0
444,2018-08-19 00:00:00+00:00,XBTUSD,6578.5,6617.0,6280.0,6394.0,586461,2440423115,6430.8682,200,37949394781565,379493.9478156522,2440423115.0,7062.255581433019,0.0,80.0,,1.0
445,2018-08-20 00:00:00+00:00,XBTUSD,6394.0,6562.0,6305.5,6487.0,532554,2283077876,6416.0144,40,35585539309446,355855.39309446496,2283077876.0,6988.465143629674,0.0,80.0,,1.0
446,2018-08-21 00:00:00+00:00,XBTUSD,6487.0,6523.0,6210.0,6253.5,604043,2948442122,6404.0986,12,46042235631491,460422.3563149193,2948442122.0,6988.465143629674,0.0,80.0,,1.0
447,2018-08-22 00:00:00+00:00,XBTUSD,6253.5,6503.0,6231.5,6467.0,625673,2929312061,6400.4096,10000,45769432036510,457694.3203651138,2929312061.0,6988.465143629674,0.0,80.0,,1.0
448,2018-08-23 00:00:00+00:00,XBTUSD,6467.0,7148.0,6231.5,6352.0,713159,4117998981,6533.8125,90,63030011899783,630300.1189978304,4117998981.0,6988.465143629674,0.0,80.0,,1.0
449,2018-08-24 00:00:00+00:00,XBTUSD,6352.0,6578.0,6339.0,6521.0,534074,2262714475,6437.492,3333,35149613018307,351496.1301830788,2262714475.0,6988.465143629674,0.0,80.0,,1.0
450,2018-08-25 00:00:00+00:00,XBTUSD,6521.0,6736.0,6435.0,6685.5,616780,2556547595,6565.1261,100,38943615800725,389436.1580072496,2556547595.0,6970.697400495787,0.0,80.0,,1.0
